timestamp,equity,drawdown_pct
2026-01-28T05:41:00+00:00,99750.0,0.25
2026-01-28T05:33:00+00:00,100125.0,0.0
2026-01-28T04:56:00+00:00,99875.0,0.2497
2026-01-28T05:04:00+00:00,99625.0,0.4994
2026-01-28T05:36:00+00:00,100000.0,0.1248
2026-01-28T05:07:00+00:00,100375.0,0.0
2026-01-28T05:14:00+00:00,100125.0,0.2491
2026-01-28T05:28:00+00:00,100500.0,0.0
2026-01-28T05:14:00+00:00,100250.0,0.2488
2026-01-28T05:51:00+00:00,100625.0,0.0
2026-01-28T06:02:00+00:00,101000.0,0.0
2026-01-28T05:48:00+00:00,100750.0,0.2475
2026-01-28T05:46:00+00:00,101125.0,0.0
2026-01-28T06:13:00+00:00,100875.0,0.2472
2026-01-28T06:11:00+00:00,100625.0,0.4944
2026-01-28T06:19:00+00:00,100375.0,0.7417
2026-01-28T06:07:00+00:00,100125.0,0.9889
2026-01-28T05:49:00+00:00,99875.0,1.2361
2026-01-28T05:49:00+00:00,99625.0,1.4833
2026-01-28T06:08:00+00:00,100000.0,1.1125
2026-01-28T06:25:00+00:00,99750.0,1.3597
2026-01-28T06:01:00+00:00,100125.0,0.9889
2026-01-28T06:41:00+00:00,100500.0,0.618
2026-01-28T06:42:00+00:00,100250.0,0.8653
2026-01-28T06:40:00+00:00,100625.0,0.4944
2026-01-28T06:15:00+00:00,100375.0,0.7417
2026-01-28T06:51:00+00:00,100125.0,0.9889
2026-01-28T06:49:00+00:00,100500.0,0.618
2026-01-28T06:37:00+00:00,100875.0,0.2472
2026-01-28T06:44:00+00:00,100625.0,0.4944
2026-01-28T07:01:00+00:00,100375.0,0.7417
2026-01-28T06:44:00+00:00,100750.0,0.3708
2026-01-28T06:50:00+00:00,101125.0,0.0
2026-01-28T07:09:00+00:00,100875.0,0.2472
2026-01-28T06:46:00+00:00,101250.0,0.0
2026-01-28T07:03:00+00:00,101000.0,0.2469
2026-01-28T07:10:00+00:00,100750.0,0.4938
2026-01-28T07:12:00+00:00,101125.0,0.1235
2026-01-28T06:54:00+00:00,101500.0,0.0
2026-01-28T07:00:00+00:00,101250.0,0.2463
2026-01-28T07:37:00+00:00,101625.0,0.0
2026-01-28T07:37:00+00:00,101375.0,0.246
2026-01-28T07:01:00+00:00,101750.0,0.0
2026-01-28T07:35:00+00:00,101500.0,0.2457
2026-01-28T07:12:00+00:00,101875.0,0.0
2026-01-28T07:29:00+00:00,101625.0,0.2454
2026-01-28T07:54:00+00:00,102000.0,0.0
2026-01-28T07:12:00+00:00,102375.0,0.0
2026-01-28T07:31:00+00:00,102750.0,0.0
2026-01-28T07:51:00+00:00,103125.0,0.0
2026-01-28T07:17:00+00:00,103500.0,0.0
2026-01-28T07:33:00+00:00,103875.0,0.0
2026-01-28T08:04:00+00:00,103625.0,0.2407
2026-01-28T07:37:00+00:00,104000.0,0.0
2026-01-28T07:52:00+00:00,104375.0,0.0
2026-01-28T08:19:00+00:00,104750.0,0.0
2026-01-28T08:09:00+00:00,105125.0,0.0
2026-01-28T08:04:00+00:00,104875.0,0.2378
2026-01-28T07:44:00+00:00,105250.0,0.0
2026-01-28T08:27:00+00:00,105625.0,0.0
2026-01-28T07:53:00+00:00,106000.0,0.0
2026-01-28T08:40:00+00:00,106375.0,0.0
2026-01-28T08:02:00+00:00,106750.0,0.0
2026-01-28T08:46:00+00:00,106500.0,0.2342
2026-01-28T08:31:00+00:00,106875.0,0.0
2026-01-28T08:41:00+00:00,106625.0,0.2339
2026-01-28T08:52:00+00:00,107000.0,0.0
2026-01-28T08:41:00+00:00,107375.0,0.0
2026-01-28T09:04:00+00:00,107750.0,0.0
2026-01-28T08:13:00+00:00,108125.0,0.0
2026-01-28T09:10:00+00:00,108500.0,0.0
2026-01-28T09:14:00+00:00,108250.0,0.2304
2026-01-28T09:07:00+00:00,108625.0,0.0
2026-01-28T08:30:00+00:00,109000.0,0.0
2026-01-28T09:10:00+00:00,109375.0,0.0
2026-01-28T09:14:00+00:00,109125.0,0.2286
2026-01-28T09:10:00+00:00,109500.0,0.0
2026-01-28T08:56:00+00:00,109875.0,0.0
2026-01-28T08:43:00+00:00,110250.0,0.0
2026-01-28T09:27:00+00:00,110625.0,0.0
2026-01-28T09:02:00+00:00,111000.0,0.0
2026-01-28T09:03:00+00:00,110750.0,0.2252
2026-01-28T09:07:00+00:00,111125.0,0.0
2026-01-28T09:48:00+00:00,111500.0,0.0
2026-01-28T09:18:00+00:00,111875.0,0.0
2026-01-28T09:02:00+00:00,112250.0,0.0
2026-01-28T09:28:00+00:00,112000.0,0.2227
2026-01-28T09:20:00+00:00,111750.0,0.4454
2026-01-28T09:37:00+00:00,112125.0,0.1114
2026-01-28T09:57:00+00:00,111875.0,0.3341
2026-01-28T09:23:00+00:00,111625.0,0.5568
2026-01-28T09:25:00+00:00,111375.0,0.7795
2026-01-28T09:53:00+00:00,111125.0,1.0022
2026-01-28T09:46:00+00:00,111500.0,0.6682
2026-01-28T09:41:00+00:00,111875.0,0.3341
2026-01-28T09:54:00+00:00,111625.0,0.5568
2026-01-28T09:58:00+00:00,111375.0,0.7795
2026-01-28T09:43:00+00:00,111750.0,0.4454
2026-01-28T10:29:00+00:00,111500.0,0.6682
2026-01-28T09:56:00+00:00,111875.0,0.3341
2026-01-28T10:25:00+00:00,111625.0,0.5568
2026-01-28T09:49:00+00:00,112000.0,0.2227
2026-01-28T10:04:00+00:00,112375.0,0.0
2026-01-28T10:25:00+00:00,112125.0,0.2225
2026-01-28T10:51:00+00:00,112500.0,0.0
2026-01-28T10:50:00+00:00,112250.0,0.2222
2026-01-28T10:51:00+00:00,112625.0,0.0
2026-01-28T10:41:00+00:00,113000.0,0.0
2026-01-28T10:19:00+00:00,113375.0,0.0
2026-01-28T10:35:00+00:00,113750.0,0.0
2026-01-28T10:36:00+00:00,114125.0,0.0
2026-01-28T10:29:00+00:00,114500.0,0.0
2026-01-28T11:03:00+00:00,114875.0,0.0
2026-01-28T11:07:00+00:00,114625.0,0.2176
2026-01-28T11:22:00+00:00,114375.0,0.4353
2026-01-28T10:41:00+00:00,114125.0,0.6529
2026-01-28T10:49:00+00:00,114500.0,0.3264
2026-01-28T10:43:00+00:00,114250.0,0.5441
2026-01-28T11:09:00+00:00,114000.0,0.7617
2026-01-28T11:24:00+00:00,114375.0,0.4353
2026-01-28T11:01:00+00:00,114750.0,0.1088
2026-01-28T10:57:00+00:00,114500.0,0.3264
2026-01-28T10:52:00+00:00,114250.0,0.5441
2026-01-28T11:15:00+00:00,114625.0,0.2176
2026-01-28T11:01:00+00:00,115000.0,0.0
2026-01-28T11:31:00+00:00,115375.0,0.0
2026-01-28T11:21:00+00:00,115125.0,0.2167
2026-01-28T11:15:00+00:00,115500.0,0.0
2026-01-28T12:02:00+00:00,115250.0,0.2165
2026-01-28T11:49:00+00:00,115000.0,0.4329
2026-01-28T11:50:00+00:00,114750.0,0.6494
2026-01-28T11:47:00+00:00,114500.0,0.8658
2026-01-28T12:07:00+00:00,114875.0,0.5411
2026-01-28T12:01:00+00:00,114625.0,0.7576
2026-01-28T11:41:00+00:00,115000.0,0.4329
2026-01-28T11:55:00+00:00,114750.0,0.6494
2026-01-28T11:51:00+00:00,115125.0,0.3247
2026-01-28T12:22:00+00:00,115500.0,0.0
2026-01-28T11:46:00+00:00,115875.0,0.0
2026-01-28T11:47:00+00:00,116250.0,0.0
2026-01-28T12:17:00+00:00,116625.0,0.0
2026-01-28T12:15:00+00:00,117000.0,0.0
2026-01-28T12:20:00+00:00,117375.0,0.0
2026-01-28T12:18:00+00:00,117750.0,0.0
2026-01-28T12:19:00+00:00,117500.0,0.2123
2026-01-28T12:52:00+00:00,117875.0,0.0
2026-01-28T12:28:00+00:00,118250.0,0.0
2026-01-28T12:12:00+00:00,118000.0,0.2114
2026-01-28T12:34:00+00:00,117750.0,0.4228
2026-01-28T12:17:00+00:00,118125.0,0.1057
2026-01-28T12:44:00+00:00,117875.0,0.3171
2026-01-28T12:34:00+00:00,118250.0,0.0
2026-01-28T13:03:00+00:00,118625.0,0.0
2026-01-28T13:09:00+00:00,118375.0,0.2107
2026-01-28T12:50:00+00:00,118125.0,0.4215
2026-01-28T12:32:00+00:00,118500.0,0.1054
2026-01-28T13:04:00+00:00,118875.0,0.0
2026-01-28T12:53:00+00:00,118625.0,0.2103
2026-01-28T13:26:00+00:00,118375.0,0.4206
2026-01-28T12:47:00+00:00,118750.0,0.1052
2026-01-28T12:53:00+00:00,119125.0,0.0
2026-01-28T13:33:00+00:00,119500.0,0.0
2026-01-28T12:54:00+00:00,119875.0,0.0
2026-01-28T13:33:00+00:00,120250.0,0.0
